"Year,""Annual Precipitation"",""Trend 1951-2020"",""Trend 1971-2020"",""Trend 1991-2020"""
1950,560,44
1951,319,54,427,42586720321987
1952,351,27,427,9762685679299
1953,419,65,428,52666993263983
1954,369,24,429,07707129734985
1955,505,42,429,6274726620598
1956,565,04,430,1778740267698
1957,370,38,430,72827539147977
1958,333,98,431,2786767561898
1959,391,35,431,82907812089974
1960,431,69,432,37947948560975
1961,315,9,432,92988085031976
1962,437,23,433,4802822150297
1963,497,8,434,03068357973973
1964,428,74,434,5810849444497
1965,385,38,435,1314863091597
1966,373,51,435,68188767386965
1967,418,43,436,23228903857967
1968,512,11,436,7826904032896
1969,348,67,437,33309176799963
1970,308,18,437,88349313270965
1971,426,31,438,4338944974196,495,80988235294143
1972,350,63,438,9842958621296,494,4833728691479
1973,574,1,439,53469722683957,493,15686338535437
1974,712,45,440,0850985915496,491,83035390156084
1975,570,8,440,63549995625954,490,5038444177673
1976,498,62,441,18590132096955,489,1773349339738
1977,452,06,441,73630268567956,487,8508254501803
1978,504,73,442,2867040503895,486,5243159663868
1979,443,92,442,83710541509953,485,19780648259325
1980,411,01,443,3875067798095,483,8712969987997
1981,524,03,443,9379081445195,482,5447875150062
1982,401,48,444,48830950922945,481,21827803121266
1983,504,78,445,03871087393946,479,89176854741913
1984,553,62,445,5891122386494,478,5652590636256
1985,412,53,446,13951360335943,477,2387495798321
1986,399,73,446,68991496806944,475,91224009603854
1987,469,15,447,2403163327794,474,585730612245
1988,456,38,447,7907176974894,473,2592211284515
1989,456,79,448,34111906219937,471,932711644658
1990,416,96,448,8915204269094,470,6062021608645
1991,454,63,449,44192179161934,469,27969267707095,482,14784946236483
1992,441,87,449,99232315632935,467,9531831932774,480,2191242120868
1993,481,33,450,5427245210393,466,6266737094839,478,29039896180876
1994,324,44,451,0931258857493,465,30016422569037,476,3616737115307
1995,510,74,451,64352725045933,463,97365474189684,474,43294846125264
1996,436,2,452,1939286151693,462,6471452581033,472,5042232109746
1997,510,41,452,7443299798793,461,3206357743098,470,57549796069657
1998,538,96,453,29473134458925,459,99412629051625,468,64677271041853
1999,523,76,453,84513270929926,458,6676168067227,466,7180474601405
2000,656,64,454,3955340740092,457,34110732292925,464,78932220986246
2001,501,3,454,94593543871923,456,0145978391357,462,8605969595844
2002,296,07,455,49633680342924,454,6880883553422,460,9318717093064
2003,437,61,456,0467381681392,453,36157887154866,459,0031464590283
2004,447,18,456,5971395328492,452,03506938775513,457,07442120875027
2005,355,31,457,14754089755917,450,7085599039616,455,14569595847223
2006,430,95,457,6979422622692,449,38205042016807,453,2169707081942
2007,470,15,458,24834362697914,448,05554093637454,451,28824545791616
2008,429,6,458,79874499168915,446,729031452581,449,3595202076381
2009,416,71,459,3491463563991,445,4025219687875,447,43079495736004
2010,623,9,459,8995477211091,444,07601248499395,445,502069707082
2011,652,33,460,44994908581907,442,7495030012004,443,57334445680397
2012,432,8,461,0003504505291,441,4229935174069,441,64461920652593
2013,391,57,461,5507518152391,440,0964840336134,439,7158939562479
2014,446,66,462,10115317994905,438,7699745498199,437,78716870596986
2015,411,82,462,65155454465906,437,44346506602636,435,8584434556918
2016,484,18,463,201955909369,436,11695558223283,433,9297182054138
2017,441,13,463,75235727407903,434,7904460984393,432,00099295513576
2018,366,73,464,302758638789,433,4639366146458,430,07226770485767
2019,241,99,464,853160003499,432,13742713085225,428,14354245457963
2020,468,47,465,403561368209,430,8109176470587,426,2148172043016
