"Year,""Annual Average Mean Surface Air Temperature"",""Trend 1951-2020"",""Trend 1971-2020"",""Trend 1991-2020"""
1950,24,29
1951,24,39,24,097955734406433
1952,24,3,24,1136878663284
1953,24,45,24,129419998250366
1954,24,35,24,145152130172335
1955,24,26,24,1608842620943
1956,23,73,24,176616394016268
1957,24,57,24,192348525938232
1958,25,01,24,2080806578602
1959,24,59,24,223812789782166
1960,24,29,24,239544921704134
1961,24,97,24,2552770536261
1962,24,24,24,271009185548067
1963,24,9,24,28674131747003
1964,24,24,302473449392
1965,24,18,24,31820558131397
1966,24,19,24,333937713235933
1967,24,25,24,3496698451579
1968,23,9,24,365401977079866
1969,24,77,24,381134109001835
1970,24,47,24,3968662409238
1971,23,95,24,412598372845768,24,09310588235293
1972,24,46,24,428330504767732,24,11954237695077
1973,24,52,24,4440626366897,24,14597887154861
1974,23,84,24,459794768611665,24,17241536614645
1975,23,99,24,475526900533634,24,198851860744288
1976,24,04,24,4912590324556,24,225288355342126
1977,24,36,24,506991164377567,24,25172484993997
1978,24,19,24,522723296299535,24,278161344537807
1979,24,24,24,5384554282215,24,304597839135646
1980,24,5,24,55418756014347,24,331034333733488
1981,24,37,24,569919692065433,24,357470828331326
1982,24,5,24,5856518239874,24,383907322929165
1983,24,78,24,601383955909366,24,410343817527004
1984,24,39,24,617116087831334,24,436780312124846
1985,24,15,24,6328482197533,24,463216806722684
1986,24,34,24,648580351675268,24,489653301320523
1987,24,95,24,664312483597232,24,51608979591836
1988,24,56,24,6800446155192,24,542526290516204
1989,24,23,24,695776747441165,24,568962785114042
1990,24,65,24,711508879363134,24,59539927971188
1991,24,55,24,727241011285102,24,621835774309723,24,59077419354839
1992,24,51,24,742973143207067,24,64827226890756,24,61906562847609
1993,24,68,24,758705275129035,24,6747087635054,24,647357063403785
1994,24,7,24,774437407051,24,70114525810324,24,675648498331483
1995,24,79,24,790169538972968,24,72758175270108,24,703939933259182
1996,24,55,24,805901670894933,24,75401824729892,24,732231368186877
1997,24,87,24,8216338028169,24,780454741896758,24,760522803114576
1998,25,35,24,837365934738866,24,8068912364946,24,78881423804227
1999,24,58,24,853098066660834,24,83332773109244,24,81710567296997
2000,24,47,24,8688301985828,24,859764225690277,24,845397107897668
2001,24,79,24,884562330504767,24,886200720288116,24,873688542825363
2002,25,2,24,900294462426732,24,912637214885958,24,90197997775306
2003,24,98,24,9160265943487,24,939073709483797,24,93027141268076
2004,24,85,24,93175872627067,24,965510204081635,24,958562847608455
2005,25,17,24,947490858192634,24,991946698679477,24,986854282536154
2006,24,94,24,963222990114602,25,018383193277316,25,01514571746385
2007,25,14,24,978955122036567,25,044819687875155,25,043437152391547
2008,24,79,24,994687253958535,25,071256182472993,25,071728587319246
2009,25,01,25,0104193858805,25,097692677070835,25,10002002224694
2010,25,33,25,026151517802468,25,124129171668674,25,12831145717464
2011,24,9,25,041883649724433,25,150565666266512,25,156602892102338
2012,25,17,25,0576157816464,25,17700216086435,25,184894327030033
2013,25,06,25,073347913568366,25,203438655462193,25,21318576195773
2014,25,17,25,089080045490334,25,229875150060032,25,241477196885427
2015,25,69,25,1048121774123,25,25631164465787,25,269768631813125
2016,25,57,25,120544309334267,25,282748139255713,25,298060066740824
2017,25,39,25,136276441256236,25,30918463385355,25,32635150166852
2018,25,1,25,1520085731782,25,33562112845139,25,354642936596218
2019,25,53,25,16774070510017,25,36205762304923,25,382934371523916
2020,25,2,25,183472837022133,25,38849411764707,25,41122580645161
